	gene_id	PSn
36310	GRMZM2G143182	2
36312	GRMZM2G143187	2
42226	GRMZM2G168447	2
36439	GRMZM2G143714	2
42227	GRMZM2G168449	2
8755	GRMZM2G024657	2
36325	GRMZM2G143211	2
8754	GRMZM2G024655	2
36330	GRMZM2G143234	2
36444	GRMZM2G143723	2
36429	GRMZM2G143655	2
36294	GRMZM2G143071	2
36446	GRMZM2G143725	2
36268	GRMZM2G142924	2
36269	GRMZM2G142927	2
8701	GRMZM2G024444	2
8702	GRMZM2G024448	2
8703	GRMZM2G024451	2
6544	GRMZM2G014917	2
8705	GRMZM2G024468	2
36274	GRMZM2G142962	2
36277	GRMZM2G142964	2
42360	GRMZM2G169000	2
42356	GRMZM2G168980	2
6476	GRMZM2G014571	2
6477	GRMZM2G014577	2
36289	GRMZM2G143029	2
42353	GRMZM2G168968	2
36291	GRMZM2G143046	2
6539	GRMZM2G014902	2
42234	GRMZM2G168499	2
36411	GRMZM2G143590	2
42277	GRMZM2G168707	2
42269	GRMZM2G168690	2
6518	GRMZM2G014805	2
42266	GRMZM2G168679	2
36378	GRMZM2G143445	2
8719	GRMZM2G024527	2
8720	GRMZM2G024530	2
8721	GRMZM2G024533	2
36381	GRMZM2G143457	2
36383	GRMZM2G143462	2
8723	GRMZM2G024550	2
8732	GRMZM2G024592	2
8731	GRMZM2G024576	2
42261	GRMZM2G168665	2
36413	GRMZM2G143599	2
6527	GRMZM2G014829	2
6507	GRMZM2G014750	2
6501	GRMZM2G014716	2
36338	GRMZM2G143244	2
36424	GRMZM2G143644	2
36423	GRMZM2G143640	2
36422	GRMZM2G143627	2
36342	GRMZM2G143253	2
8746	GRMZM2G024641	2
42310	GRMZM2G168886	2
36345	GRMZM2G143274	2
6502	GRMZM2G014720	2
42306	GRMZM2G168855	2
36349	GRMZM2G143328	2
42305	GRMZM2G168849	2
36352	GRMZM2G143332	2
42303	GRMZM2G168829	2
36356	GRMZM2G143354	2
6503	GRMZM2G014723	2
36363	GRMZM2G143377	2
42242	GRMZM2G168519	2
36462	GRMZM2G143782	2
42209	GRMZM2G168386	2
8807	GRMZM2G024887	2
8805	GRMZM2G024871	2
36164	GRMZM2G142443	2
42169	GRMZM2G168257	2
36508	GRMZM2G144034	2
8676	GRMZM2G024312	2
36498	GRMZM2G144020	2
6437	GRMZM2G014382	2
36177	GRMZM2G142553	2
36182	GRMZM2G142565	2
42180	GRMZM2G168299	2
42435	GRMZM2G169316	2
8683	GRMZM2G024348	2
42431	GRMZM2G169293	2
42430	GRMZM2G169280	2
8797	GRMZM2G024834	2
42164	GRMZM2G168240	2
36514	GRMZM2G144059	2
36515	GRMZM2G144071	2
6428	GRMZM2G014341	2
42483	GRMZM2G169449	2
8817	GRMZM2G024976	2
42481	GRMZM2G169432	2
36137	GRMZM2G142315	2
36138	GRMZM2G142334	2
36140	GRMZM2G142342	2
8814	GRMZM2G024958	2
8795	GRMZM2G024827	2
42477	GRMZM2G169418	2
42475	GRMZM2G169412	2
36150	GRMZM2G142366	2
42455	GRMZM2G169363	2
36157	GRMZM2G142409	2
36517	GRMZM2G144081	2
42453	GRMZM2G169356	2
8794	GRMZM2G024823	2
36243	GRMZM2G142825	2
6551	GRMZM2G014977	2
6550	GRMZM2G014975	2
36475	GRMZM2G143858	2
6548	GRMZM2G014955	2
8776	GRMZM2G024733	2
6460	GRMZM2G014452	2
8774	GRMZM2G024730	2
42198	GRMZM2G168365	2
36469	GRMZM2G143817	2
42201	GRMZM2G168369	2
8769	GRMZM2G024705	2
42380	GRMZM2G169089	2
42206	GRMZM2G168378	2
36466	GRMZM2G143791	2
36264	GRMZM2G142918	2
42192	GRMZM2G168337	2
36241	GRMZM2G142816	2
36240	GRMZM2G142806	2
42385	GRMZM2G169116	2
36198	GRMZM2G142660	2
42182	GRMZM2G168301	2
8789	GRMZM2G024808	2
8787	GRMZM2G024799	2
8686	GRMZM2G024374	2
36212	GRMZM2G142693	2
8684	GRMZM2G024350	2
42402	GRMZM2G169184	2
36219	GRMZM2G142712	2
36226	GRMZM2G142735	2
42185	GRMZM2G168314	2
42186	GRMZM2G168326	2
36231	GRMZM2G142757	2
36235	GRMZM2G142776	2
36238	GRMZM2G142779	2
8785	GRMZM2G024775	2
5977	GRMZM2G012213	2
42867	GRMZM2G171254	2
36790	GRMZM2G145226	2
36786	GRMZM2G145213	2
42860	GRMZM2G171236	2
36783	GRMZM2G145201	2
8588	GRMZM2G023970	2
42859	GRMZM2G171232	2
35563	GRMZM2G139535	2
41997	GRMZM2G167463	2
6282	GRMZM2G013671	2
42845	GRMZM2G171163	2
6286	GRMZM2G013688	2
35572	GRMZM2G139583	2
6615	GRMZM2G015287	2
35575	GRMZM2G139614	2
9039	GRMZM2G025880	2
6612	GRMZM2G015285	2
42869	GRMZM2G171277	2
35586	GRMZM2G139650	2
6624	GRMZM2G015324	2
42895	GRMZM2G171370	2
8581	GRMZM2G023884	2
41977	GRMZM2G167318	2
41979	GRMZM2G167338	2
42892	GRMZM2G171365	2
8583	GRMZM2G023906	2
42887	GRMZM2G171354	2
35526	GRMZM2G139407	2
35528	GRMZM2G139412	2
35530	GRMZM2G139419	2
35532	GRMZM2G139434	2
42883	GRMZM2G171349	2
42879	GRMZM2G171328	2
42875	GRMZM2G171311	2
41988	GRMZM2G167422	2
42832	GRMZM2G171080	2
35615	GRMZM2G139760	2
35618	GRMZM2G139765	2
8604	GRMZM2G023999	2
35619	GRMZM2G139773	2
6294	GRMZM2G013750	2
42820	GRMZM2G171040	2
35623	GRMZM2G139797	2
35626	GRMZM2G139805	2
35627	GRMZM2G139811	2
36748	GRMZM2G145085	2
6298	GRMZM2G013761	2
35631	GRMZM2G139822	2
6610	GRMZM2G015280	2
42814	GRMZM2G171028	2
9020	GRMZM2G025812	2
42015	GRMZM2G167560	2
35636	GRMZM2G139837	2
8602	GRMZM2G023992	2
35613	GRMZM2G139744	2
42008	GRMZM2G167548	2
35592	GRMZM2G139675	2
36765	GRMZM2G145130	2
42828	GRMZM2G171073	2
35595	GRMZM2G139683	2
36764	GRMZM2G145128	2
36763	GRMZM2G145123	2
35598	GRMZM2G139688	2
8597	GRMZM2G023988	2
35603	GRMZM2G139691	2
35605	GRMZM2G139695	2
42826	GRMZM2G171068	2
36755	GRMZM2G145104	2
35609	GRMZM2G139712	2
41975	GRMZM2G167283	2
35425	GRMZM2G138987	2
6257	GRMZM2G013617	2
42948	GRMZM2G171430	2
36849	GRMZM2G145482	2
36848	GRMZM2G145480	2
36847	GRMZM2G145473	2
35431	GRMZM2G138997	2
41932	GRMZM2G167031	2
36845	GRMZM2G145461	2
42943	GRMZM2G171423	2
42938	GRMZM2G171410	2
35443	GRMZM2G139024	2
9091	GRMZM2G026050	2
6645	GRMZM2G015364	2
35423	GRMZM2G138985	2
35420	GRMZM2G138967	2
42962	GRMZM2G171469	2
35393	GRMZM2G138881	2
42960	GRMZM2G171468	2
35396	GRMZM2G138886	2
9101	GRMZM2G026131	2
36859	GRMZM2G145504	2
35401	GRMZM2G138896	2
35407	GRMZM2G138920	2
42955	GRMZM2G171452	2
35412	GRMZM2G138943	2
35414	GRMZM2G138964	2
6646	GRMZM2G015368	2
35422	GRMZM2G138976	2
6261	GRMZM2G013625	2
9075	GRMZM2G026013	2
35487	GRMZM2G139233	2
42910	GRMZM2G171387	2
6263	GRMZM2G013630	2
35491	GRMZM2G139284	2
6266	GRMZM2G013634	2
6267	GRMZM2G013639	2
36817	GRMZM2G145382	2
36816	GRMZM2G145376	2
35499	GRMZM2G139328	2
36814	GRMZM2G145374	2
36813	GRMZM2G145370	2
41967	GRMZM2G167247	2
36806	GRMZM2G145300	2
41942	GRMZM2G167088	2
36830	GRMZM2G145444	2
35454	GRMZM2G139066	2
42932	GRMZM2G171408	2
35456	GRMZM2G139073	2
35458	GRMZM2G139082	2
8571	GRMZM2G023833	2
42928	GRMZM2G171406	2
35512	GRMZM2G139369	2
35467	GRMZM2G139141	2
8574	GRMZM2G023847	2
8575	GRMZM2G023858	2
9083	GRMZM2G026020	2
35471	GRMZM2G139160	2
42920	GRMZM2G171401	2
42916	GRMZM2G171394	2
8573	GRMZM2G023840	2
35638	GRMZM2G139846	2
42017	GRMZM2G167568	2
42810	GRMZM2G171022	2
35797	GRMZM2G140651	2
6337	GRMZM2G013892	2
35801	GRMZM2G140665	2
8956	GRMZM2G025488	2
36681	GRMZM2G144843	2
8955	GRMZM2G025480	2
35806	GRMZM2G140669	2
42681	GRMZM2G170351	2
8631	GRMZM2G024119	2
6344	GRMZM2G013936	2
6590	GRMZM2G015127	2
8950	GRMZM2G025470	2
36675	GRMZM2G144782	2
35815	GRMZM2G140737	2
42674	GRMZM2G170326	2
35793	GRMZM2G140633	2
8970	GRMZM2G025552	2
36687	GRMZM2G144873	2
8966	GRMZM2G025528	2
42693	GRMZM2G170382	2
35778	GRMZM2G140600	2
8959	GRMZM2G025491	2
42054	GRMZM2G167741	2
36683	GRMZM2G144856	2
6593	GRMZM2G015143	2
35821	GRMZM2G140758	2
8637	GRMZM2G024145	2
42656	GRMZM2G170276	2
35856	GRMZM2G140908	2
8932	GRMZM2G025370	2
35860	GRMZM2G140924	2
35863	GRMZM2G140949	2
42651	GRMZM2G170253	2
35865	GRMZM2G140970	2
6355	GRMZM2G013971	2
36649	GRMZM2G144707	2
42648	GRMZM2G170201	2
42074	GRMZM2G167836	2
6585	GRMZM2G015097	2
8644	GRMZM2G024159	2
35880	GRMZM2G141036	2
35881	GRMZM2G141066	2
35884	GRMZM2G141084	2
42640	GRMZM2G170148	2
42658	GRMZM2G170281	2
36656	GRMZM2G144726	2
36658	GRMZM2G144739	2
42672	GRMZM2G170322	2
8947	GRMZM2G025459	2
8945	GRMZM2G025458	2
35833	GRMZM2G140803	2
6587	GRMZM2G015100	2
42664	GRMZM2G170299	2
42696	GRMZM2G170391	2
42069	GRMZM2G167824	2
8940	GRMZM2G025414	2
35841	GRMZM2G140832	2
35845	GRMZM2G140837	2
8939	GRMZM2G025409	2
42071	GRMZM2G167829	2
35765	GRMZM2G140582	2
35667	GRMZM2G139941	2
35668	GRMZM2G139952	2
35670	GRMZM2G139963	2
42788	GRMZM2G170857	2
42786	GRMZM2G170843	2
35673	GRMZM2G139973	2
35676	GRMZM2G139977	2
36721	GRMZM2G145019	2
35680	GRMZM2G140016	2
42779	GRMZM2G170829	2
36719	GRMZM2G145008	2
8620	GRMZM2G024099	2
35686	GRMZM2G140047	2
35687	GRMZM2G140051	2
42771	GRMZM2G170798	2
42768	GRMZM2G170760	2
42764	GRMZM2G170727	2
36722	GRMZM2G145024	2
6605	GRMZM2G015234	2
42789	GRMZM2G170868	2
35642	GRMZM2G139858	2
9018	GRMZM2G025806	2
42801	GRMZM2G170941	2
6301	GRMZM2G013765	2
42796	GRMZM2G170896	2
8612	GRMZM2G024054	2
42795	GRMZM2G170890	2
42026	GRMZM2G167594	2
36731	GRMZM2G145041	2
36729	GRMZM2G145034	2
36725	GRMZM2G145027	2
36639	GRMZM2G144648	2
8998	GRMZM2G025703	2
35738	GRMZM2G140355	2
35739	GRMZM2G140394	2
6322	GRMZM2G013821	2
8980	GRMZM2G025640	2
42049	GRMZM2G167728	2
35748	GRMZM2G140443	2
36696	GRMZM2G144898	2
35750	GRMZM2G140455	2
42714	GRMZM2G170457	2
42709	GRMZM2G170434	2
35753	GRMZM2G140517	2
35755	GRMZM2G140524	2
35759	GRMZM2G140545	2
42706	GRMZM2G170413	2
42705	GRMZM2G170412	2
42729	GRMZM2G170559	2
8994	GRMZM2G025685	2
35707	GRMZM2G140160	2
35710	GRMZM2G140170	2
42753	GRMZM2G170632	2
42748	GRMZM2G170628	2
42747	GRMZM2G170625	2
42744	GRMZM2G170612	2
35722	GRMZM2G140293	2
42042	GRMZM2G167689	2
42043	GRMZM2G167694	2
36706	GRMZM2G144971	2
42733	GRMZM2G170577	2
42732	GRMZM2G170567	2
42046	GRMZM2G167718	2
35732	GRMZM2G140339	2
35733	GRMZM2G140342	2
5975	GRMZM2G012209	2
43689	GRMZM2G174738	2
33015	GRMZM2G128641	2
37878	GRMZM2G149717	2
9960	GRMZM2G029859	2
37877	GRMZM2G149714	2
33022	GRMZM2G128663	2
33024	GRMZM2G128665	2
9957	GRMZM2G029850	2
5579	GRMZM2G010460	2
8169	GRMZM2G021909	2
8170	GRMZM2G021912	2
33030	GRMZM2G128724	2
8172	GRMZM2G021921	2
33033	GRMZM2G128737	2
33034	GRMZM2G128740	2
9953	GRMZM2G029833	2
9951	GRMZM2G029824	2
41180	GRMZM2G163709	2
37870	GRMZM2G149698	2
44743	GRMZM2G179349	2
44744	GRMZM2G179351	2
5570	GRMZM2G010445	2
8164	GRMZM2G021879	2
8165	GRMZM2G021881	2
8166	GRMZM2G021885	2
44764	GRMZM2G179459	2
32988	GRMZM2G128485	2
44763	GRMZM2G179454	2
8167	GRMZM2G021889	2
44762	GRMZM2G179452	2
5573	GRMZM2G010452	2
44755	GRMZM2G179429	2
32998	GRMZM2G128531	2
8168	GRMZM2G021896	2
33001	GRMZM2G128564	2
44745	GRMZM2G179354	2
33012	GRMZM2G128613	2
33042	GRMZM2G128807	2
41189	GRMZM2G163726	2
5621	GRMZM2G010636	2
33082	GRMZM2G128938	2
33084	GRMZM2G128953	2
8181	GRMZM2G022019	2
37849	GRMZM2G149605	2
9933	GRMZM2G029716	2
44671	GRMZM2G179005	2
33094	GRMZM2G128992	2
33098	GRMZM2G128995	2
8185	GRMZM2G022052	2
37855	GRMZM2G149639	2
44716	GRMZM2G179264	2
37864	GRMZM2G149681	2
5596	GRMZM2G010505	2
41183	GRMZM2G163717	2
5600	GRMZM2G010545	2
33059	GRMZM2G128895	2
33063	GRMZM2G128914	2
33066	GRMZM2G128918	2
33067	GRMZM2G128922	2
5607	GRMZM2G010555	2
9932	GRMZM2G029713	2
37886	GRMZM2G149756	2
44771	GRMZM2G179473	2
32895	GRMZM2G127949	2
5547	GRMZM2G010357	2
32897	GRMZM2G127963	2
37929	GRMZM2G149935	2
10020	GRMZM2G030138	2
37928	GRMZM2G149932	2
32904	GRMZM2G128016	2
6952	GRMZM2G016777	2
10017	GRMZM2G030125	2
32909	GRMZM2G128057	2
44825	GRMZM2G179703	2
5551	GRMZM2G010362	2
41144	GRMZM2G163533	2
37923	GRMZM2G149903	2
5552	GRMZM2G010363	2
41146	GRMZM2G163539	2
6948	GRMZM2G016749	2
41156	GRMZM2G163546	2
8154	GRMZM2G021834	2
44833	GRMZM2G179732	2
44864	GRMZM2G179802	2
37950	GRMZM2G149996	2
41131	GRMZM2G163440	2
8144	GRMZM2G021796	2
6957	GRMZM2G016817	2
37943	GRMZM2G149979	2
37941	GRMZM2G149975	2
41135	GRMZM2G163471	2
37937	GRMZM2G149958	2
37935	GRMZM2G149946	2
32882	GRMZM2G127924	2
32883	GRMZM2G127945	2
10027	GRMZM2G030148	2
10026	GRMZM2G030144	2
6955	GRMZM2G016805	2
44835	GRMZM2G179733	2
37910	GRMZM2G149843	2
37895	GRMZM2G149798	2
32961	GRMZM2G128268	2
41172	GRMZM2G163671	2
5563	GRMZM2G010422	2
44799	GRMZM2G179633	2
44793	GRMZM2G179532	2
9983	GRMZM2G029933	2
32967	GRMZM2G128333	2
32968	GRMZM2G128358	2
32974	GRMZM2G128426	2
44789	GRMZM2G179523	2
5567	GRMZM2G010433	2
37891	GRMZM2G149788	2
8161	GRMZM2G021865	2
44777	GRMZM2G179504	2
37889	GRMZM2G149775	2
32980	GRMZM2G128445	2
44774	GRMZM2G179490	2
32958	GRMZM2G128233	2
8160	GRMZM2G021864	2
44806	GRMZM2G179677	2
37908	GRMZM2G149841	2
41157	GRMZM2G163550	2
9997	GRMZM2G030016	2
32933	GRMZM2G128156	2
32934	GRMZM2G128160	2
9995	GRMZM2G030013	2
37904	GRMZM2G149809	2
44812	GRMZM2G179679	2
32945	GRMZM2G128206	2
37902	GRMZM2G149808	2
41167	GRMZM2G163594	2
44666	GRMZM2G179002	2
33274	GRMZM2G129783	2
44569	GRMZM2G178741	2
33278	GRMZM2G129806	2
44567	GRMZM2G178734	2
5661	GRMZM2G010797	2
44557	GRMZM2G178681	2
33282	GRMZM2G129817	2
8207	GRMZM2G022107	2
44544	GRMZM2G178618	2
41258	GRMZM2G163956	2
41265	GRMZM2G164020	2
33289	GRMZM2G129872	2
44543	GRMZM2G178616	2
44541	GRMZM2G178602	2
44540	GRMZM2G178595	2
9877	GRMZM2G029527	2
33302	GRMZM2G129935	2
37770	GRMZM2G149273	2
5666	GRMZM2G010804	2
33308	GRMZM2G129979	2
33273	GRMZM2G129781	2
9871	GRMZM2G029514	2
33270	GRMZM2G129775	2
44583	GRMZM2G178797	2
8198	GRMZM2G022065	2
41254	GRMZM2G163939	2
33239	GRMZM2G129569	2
8200	GRMZM2G022088	2
37788	GRMZM2G149315	2
33241	GRMZM2G129575	2
33243	GRMZM2G129585	2
44582	GRMZM2G178795	2
37787	GRMZM2G149295	2
33251	GRMZM2G129642	2
44577	GRMZM2G178769	2
33255	GRMZM2G129675	2
33256	GRMZM2G129681	2
8205	GRMZM2G022095	2
5660	GRMZM2G010783	2
33310	GRMZM2G129994	2
5670	GRMZM2G010834	2
37748	GRMZM2G149230	2
33352	GRMZM2G130149	2
33355	GRMZM2G130167	2
5682	GRMZM2G010871	2
8228	GRMZM2G022206	2
44489	GRMZM2G178398	2
44483	GRMZM2G178365	2
6894	GRMZM2G016551	2
37741	GRMZM2G149211	2
5687	GRMZM2G010884	2
6893	GRMZM2G016546	2
9844	GRMZM2G029307	2
44496	GRMZM2G178432	2
8216	GRMZM2G022159	2
9866	GRMZM2G029479	2
44523	GRMZM2G178537	2
8218	GRMZM2G022162	2
8219	GRMZM2G022175	2
33323	GRMZM2G130052	2
8220	GRMZM2G022180	2
6900	GRMZM2G016583	2
44519	GRMZM2G178522	2
6897	GRMZM2G016564	2
37792	GRMZM2G149321	2
41273	GRMZM2G164072	2
33333	GRMZM2G130079	2
33338	GRMZM2G130095	2
5675	GRMZM2G010861	2
44503	GRMZM2G178486	2
6896	GRMZM2G016561	2
44500	GRMZM2G178460	2
33138	GRMZM2G129146	2
44650	GRMZM2G178955	2
44646	GRMZM2G178924	2
33143	GRMZM2G129150	2
33145	GRMZM2G129155	2
37827	GRMZM2G149481	2
37824	GRMZM2G149480	2
44642	GRMZM2G178919	2
5631	GRMZM2G010664	2
33150	GRMZM2G129169	2
5632	GRMZM2G010669	2
44633	GRMZM2G178906	2
37818	GRMZM2G149442	2
5629	GRMZM2G010657	2
5628	GRMZM2G010649	2
44661	GRMZM2G178996	2
33114	GRMZM2G129034	2
41194	GRMZM2G163751	2
9924	GRMZM2G029690	2
33118	GRMZM2G129065	2
44659	GRMZM2G178972	2
6921	GRMZM2G016655	2
33124	GRMZM2G129108	2
33126	GRMZM2G129114	2
33129	GRMZM2G129135	2
41196	GRMZM2G163761	2
37833	GRMZM2G149534	2
8193	GRMZM2G022061	2
33167	GRMZM2G129238	2
9909	GRMZM2G029583	2
33196	GRMZM2G129311	2
33199	GRMZM2G129354	2
37802	GRMZM2G149372	2
33203	GRMZM2G129375	2
5645	GRMZM2G010745	2
33208	GRMZM2G129413	2
33211	GRMZM2G129428	2
33212	GRMZM2G129431	2
33213	GRMZM2G129444	2
44597	GRMZM2G178817	2
5650	GRMZM2G010754	2
37800	GRMZM2G149347	2
33227	GRMZM2G129457	2
33229	GRMZM2G129493	2
41253	GRMZM2G163925	2
33194	GRMZM2G129302	2
44607	GRMZM2G178829	2
33191	GRMZM2G129291	2
33169	GRMZM2G129243	2
9915	GRMZM2G029623	2
37814	GRMZM2G149428	2
41218	GRMZM2G163830	2
9914	GRMZM2G029609	2
37812	GRMZM2G149414	2
37811	GRMZM2G149410	2
6920	GRMZM2G016649	2
44623	GRMZM2G178875	2
33166	GRMZM2G129234	2
33176	GRMZM2G129247	2
33179	GRMZM2G129261	2
5641	GRMZM2G010714	2
33183	GRMZM2G129266	2
33186	GRMZM2G129288	2
6916	GRMZM2G016637	2
8232	GRMZM2G022229	2
32864	GRMZM2G127857	2
32861	GRMZM2G127846	2
8072	GRMZM2G021483	2
32511	GRMZM2G126446	2
32512	GRMZM2G126447	2
45122	GRMZM2G180982	2
5435	GRMZM2G009994	2
10177	GRMZM2G030805	2
45118	GRMZM2G180971	2
7010	GRMZM2G016997	2
45115	GRMZM2G180967	2
40981	GRMZM2G162859	2
45113	GRMZM2G180951	2
10172	GRMZM2G030772	2
41002	GRMZM2G162949	2
41008	GRMZM2G162988	2
38118	GRMZM2G150680	2
38116	GRMZM2G150674	2
8073	GRMZM2G021498	2
10181	GRMZM2G030821	2
41014	GRMZM2G163043	2
38132	GRMZM2G150724	2
38137	GRMZM2G150731	2
10194	GRMZM2G030850	2
8058	GRMZM2G021439	2
40942	GRMZM2G162725	2
45141	GRMZM2G181030	2
32487	GRMZM2G126266	2
45139	GRMZM2G181018	2
38154	GRMZM2G150791	2
38153	GRMZM2G150780	2
5428	GRMZM2G009948	2
38150	GRMZM2G150772	2
32496	GRMZM2G126338	2
45130	GRMZM2G180988	2
40956	GRMZM2G162768	2
8068	GRMZM2G021475	2
8069	GRMZM2G021480	2
40965	GRMZM2G162788	2
38133	GRMZM2G150726	2
10168	GRMZM2G030762	2
5445	GRMZM2G010011	2
38082	GRMZM2G150489	2
32580	GRMZM2G126745	2
45064	GRMZM2G180720	2
32584	GRMZM2G126765	2
8087	GRMZM2G021573	2
10140	GRMZM2G030606	2
8090	GRMZM2G021587	2
8091	GRMZM2G021589	2
32597	GRMZM2G126808	2
6980	GRMZM2G016886	2
45055	GRMZM2G180699	2
10136	GRMZM2G030596	2
32606	GRMZM2G126832	2
38083	GRMZM2G150496	2
45066	GRMZM2G180728	2
5448	GRMZM2G010017	2
45095	GRMZM2G180909	2
10166	GRMZM2G030744	2
32543	GRMZM2G126566	2
38103	GRMZM2G150616	2
8082	GRMZM2G021560	2
10195	GRMZM2G030858	2
41020	GRMZM2G163059	2
10160	GRMZM2G030713	2
45082	GRMZM2G180847	2
32561	GRMZM2G126646	2
41030	GRMZM2G163095	2
32565	GRMZM2G126664	2
8084	GRMZM2G021567	2
41031	GRMZM2G163099	2
32569	GRMZM2G126691	2
6986	GRMZM2G016894	2
5462	GRMZM2G010046	2
10161	GRMZM2G030717	2
32480	GRMZM2G126260	2
32478	GRMZM2G126253	2
32390	GRMZM2G125918	2
40896	GRMZM2G162544	2
10228	GRMZM2G030955	2
10226	GRMZM2G030945	2
45216	GRMZM2G181358	2
32400	GRMZM2G125969	2
32403	GRMZM2G125976	2
32404	GRMZM2G125977	2
5391	GRMZM2G009849	2
7045	GRMZM2G017087	2
38199	GRMZM2G150915	2
32417	GRMZM2G126026	2
45200	GRMZM2G181276	2
7042	GRMZM2G017086	2
32387	GRMZM2G125867	2
45251	GRMZM2G181519	2
32361	GRMZM2G125768	2
32362	GRMZM2G125775	2
38225	GRMZM2G151009	2
38224	GRMZM2G150984	2
32365	GRMZM2G125784	2
45246	GRMZM2G181497	2
32369	GRMZM2G125823	2
38220	GRMZM2G150952	2
5380	GRMZM2G009806	2
32373	GRMZM2G125832	2
32374	GRMZM2G125838	2
32378	GRMZM2G125850	2
45232	GRMZM2G181422	2
38209	GRMZM2G150941	2
45227	GRMZM2G181378	2
32423	GRMZM2G126048	2
5413	GRMZM2G009913	2
45167	GRMZM2G181158	2
38164	GRMZM2G150827	2
40937	GRMZM2G162709	2
45159	GRMZM2G181148	2
32462	GRMZM2G126197	2
38162	GRMZM2G150813	2
45152	GRMZM2G181104	2
32475	GRMZM2G126239	2
5421	GRMZM2G009936	2
5410	GRMZM2G009895	2
5409	GRMZM2G009894	2
45174	GRMZM2G181202	2
45176	GRMZM2G181206	2
8053	GRMZM2G021427	2
38186	GRMZM2G150876	2
45197	GRMZM2G181269	2
10211	GRMZM2G030897	2
38183	GRMZM2G150867	2
45193	GRMZM2G181266	2
32433	GRMZM2G126079	2
7037	GRMZM2G017081	2
32440	GRMZM2G126120	2
40918	GRMZM2G162670	2
32443	GRMZM2G126128	2
7026	GRMZM2G017045	2
38168	GRMZM2G150841	2
38167	GRMZM2G150838	2
38166	GRMZM2G150834	2
38165	GRMZM2G150832	2
45188	GRMZM2G181251	2
5469	GRMZM2G010061	2
45049	GRMZM2G180659	2
10133	GRMZM2G030594	2
44927	GRMZM2G180195	2
38006	GRMZM2G150242	2
38004	GRMZM2G150215	2
32777	GRMZM2G127524	2
32778	GRMZM2G127537	2
10071	GRMZM2G030284	2
32782	GRMZM2G127548	2
32783	GRMZM2G127559	2
32784	GRMZM2G127581	2
32786	GRMZM2G127591	2
10066	GRMZM2G030275	2
41103	GRMZM2G163359	2
41106	GRMZM2G163396	2
44915	GRMZM2G180086	2
5514	GRMZM2G010257	2
32769	GRMZM2G127490	2
37997	GRMZM2G150212	2
44932	GRMZM2G180211	2
32738	GRMZM2G127340	2
32742	GRMZM2G127342	2
38029	GRMZM2G150315	2
44956	GRMZM2G180330	2
44953	GRMZM2G180324	2
32746	GRMZM2G127374	2
44950	GRMZM2G180307	2
38028	GRMZM2G150302	2
41089	GRMZM2G163291	2
44947	GRMZM2G180272	2
6971	GRMZM2G016866	2
6970	GRMZM2G016858	2
44941	GRMZM2G180249	2
44939	GRMZM2G180246	2
10083	GRMZM2G030341	2
8112	GRMZM2G021621	2
38017	GRMZM2G150264	2
38016	GRMZM2G150262	2
32758	GRMZM2G127416	2
38015	GRMZM2G150260	2
38014	GRMZM2G150257	2
32761	GRMZM2G127426	2
10059	GRMZM2G030263	2
32803	GRMZM2G127656	2
32839	GRMZM2G127756	2
8131	GRMZM2G021710	2
37974	GRMZM2G150166	2
37973	GRMZM2G150160	2
37972	GRMZM2G150153	2
37971	GRMZM2G150134	2
32843	GRMZM2G127780	2
5528	GRMZM2G010323	2
41119	GRMZM2G163409	2
41123	GRMZM2G163426	2
37964	GRMZM2G150059	2
32849	GRMZM2G127810	2
37960	GRMZM2G150030	2
8136	GRMZM2G021777	2
8139	GRMZM2G021784	2
8142	GRMZM2G021790	2
37952	GRMZM2G150011	2
37976	GRMZM2G150169	2
32836	GRMZM2G127739	2
32811	GRMZM2G127665	2
41107	GRMZM2G163398	2
37991	GRMZM2G150201	2
44906	GRMZM2G180054	2
44905	GRMZM2G180044	2
44904	GRMZM2G180027	2
41086	GRMZM2G163277	2
37988	GRMZM2G150193	2
32821	GRMZM2G127690	2
6965	GRMZM2G016844	2
8130	GRMZM2G021706	2
44897	GRMZM2G179985	2
5521	GRMZM2G010302	2
5523	GRMZM2G010306	2
5524	GRMZM2G010315	2
44962	GRMZM2G180384	2
5478	GRMZM2G010093	2
32645	GRMZM2G126956	2
38064	GRMZM2G150471	2
45029	GRMZM2G180622	2
32654	GRMZM2G127015	2
32655	GRMZM2G127029	2
5484	GRMZM2G010100	2
5485	GRMZM2G010105	2
5486	GRMZM2G010136	2
45014	GRMZM2G180605	2
8096	GRMZM2G021598	2
45013	GRMZM2G180596	2
45010	GRMZM2G180578	2
41067	GRMZM2G163195	2
45008	GRMZM2G180575	2
45004	GRMZM2G180558	2
10117	GRMZM2G030531	2
32643	GRMZM2G126946	2
32612	GRMZM2G126839	2
45046	GRMZM2G180654	2
41057	GRMZM2G163172	2
5471	GRMZM2G010075	2
32622	GRMZM2G126865	2
32623	GRMZM2G126873	2
45001	GRMZM2G180547	2
32624	GRMZM2G126900	2
10127	GRMZM2G030578	2
32631	GRMZM2G126917	2
32635	GRMZM2G126922	2
32636	GRMZM2G126928	2
32863	GRMZM2G127853	2
45000	GRMZM2G180539	2
32675	GRMZM2G127101	2
32707	GRMZM2G127168	2
32708	GRMZM2G127173	2
44979	GRMZM2G180452	2
32710	GRMZM2G127181	2
